keyword,label,tweet
alzheimer,1,A sensitive new video about Early Onset Alzheimer's - Alzheimers Support https://t.co/gSRYK9bsPa https://t.co/wknMGaIt26
alzheimer,1,Study reveals what causes Alzheimer's and a drug that could stop it https://t.co/FbzAd563Oj @MailOnline
alzheimer,1,"Newly discovered disease could hold key to Alzheimer's, Parkinson's - and even ageing https://t.co/inFS8N6j72"
alzheimer,1,"Activities for Late Stage Alzheimer's https://t.co/3oule1zw9Z #alz,#caregiver"
alzheimer,0,@Adam_LFC_96 @elvisfkennedy @5liveSport no have you got alzheimer from the 70s
alzheimer,2,Princeton PD asking for public's help in finding Alzheimer's patient last seen in Diboll https://t.co/nE1X4EhXSI
alzheimer,1,🌎News:     #Alzheimer's: Landmark study unravels secrets of how brain cells degenerate https://t.co/NJDpt4geOb
alzheimer,1,New study may help detect Alzheimer's 7 years before symptoms show up https://t.co/gYF8FViNJP via @ETPanache
alzheimer,1,Study reveals what causes Alzheimer's and a drug that could stop it https://t.co/dZRSixdXud via @MailOnline
alzheimer,1,#Check out these resources to learn how you can help spread the word about World #Alzheimer's Month https://t.co/Nb08SNXJU7
alzheimer,1,What is Dementia? What are the Causes besides Alzheimer's? - Alzheimers Support  https://t.co/VcssymAu3Y
alzheimer,1,Americans living with Alzheimer’s disease could triple by 2050 (PRB) - https://t.co/OpkOW0j76K #endalz https://t.co/VocsSPqhHg
alzheimer,1,Decision time...should I put purple in my hair in honor of the Alzheimer's walk next week? Opinions?
alzheimer,1,Give Alzheimer's patients pot! Make that hemp milk drinks in stores!  Market healthcare! https://t.co/4hQN822nMA
alzheimer,1,"Hope is in the Air at Alzheimer's Conference https://t.co/ZbrUflRjgU #alz,#caregiver"
alzheimer,2,"@realDonaldTrump Oh, you dear delusional man. Early onset Alzheimer's? Get help STAT."
alzheimer,2,Not sure if Trump thinks we're the fools or if he's just an idiot with onset alzheimer's. Why not both? https://t.co/z0b5clhZKJ
alzheimer,1,old mfs been tryin me too much lately like i wont slap they stupid ass into alzheimer's
alzheimer,1,Does Mom with Alzheimer's Need a Baby doll? - Alzheimers Support https://t.co/RQOnMVn6be
alzheimer,1,"Alzheimer's: Dealing with Family Conflict https://t.co/VLelKMheXE #alz,#caregiver"
alzheimer,1,My friend Kirsty  Brown is fundraising for Alzheimer's Society. Donate to Kirsty 's JustGiving page  https://t.co/euDc3htHc7
alzheimer,1,Sign up to Do What You Love to Fight Alzheimer's https://t.co/Jy4b8vcKTl
alzheimer,1,Breakthrough that could potentially lead to Alzheimer treatment: https://t.co/LGJNAcgIju
alzheimer,1,"Undergraduates earn top prize for developing new tool to detect Alzheimer’s disease
https://t.co/6LtMjKGv8g 
#Alzheimer"
alzheimer,1,How to Convince a Loved One with Alzheimer's dementia to Shower - Alzheimers Support https://t.co/5BKZExmJyV https://t.co/wv5SpsTpwA
alzheimer,2,"🎱TRUMP HAS ALZHEIMER's DEMENTIA (as did his father )

⚠️Trump's brain is sick &amp; dying.

ALL THE SIGNS ARE THERE &amp; GETTING WORSE EVERY DAY.🆘 https://t.co/H6eK8Shbdr"
alzheimer,2,Elderly man with Alzheimer's last seen wearing cowboy hat in northwest Dallas https://t.co/eEWREIWYj4
alzheimer,1,"Please donate to our team ""Krista's Crew"" &amp; Walk to End Alzheimer's
If you can't walk, then donate. https://t.co/wf4zjcjDEc https://t.co/GGaFAp6KXB"
alzheimer,1,StuCo hours for helping out on 9/8 from 5:30-8:30pm or on 9/9 from 7-11:30am w/ the Walk to End Alzheimer's. Contact: jbrennan@alz.org
alzheimer,1,"Thank you to our sponsors! Let's kick Alz in the ballz! Walk to End Alzheimer's Sun, Sept 17th!  https://t.co/SZqsT90R3b for more info. 💜💙 https://t.co/UEChwBAOQz"
alzheimer,2,@realDonaldTrump Early Alzheimer's onset? U and your supporters did exactly that. They followed your lead! Did you forget? It's on tape!
alzheimer,1,Friend who deal with Alzheimer's patients daily have made the same speculation. https://t.co/9LsVXi55r5
alzheimer,1,Physical activity and healthy eating help prevent Alzheimer's and Parkinson's. https://t.co/ipF3orkC6G
alzheimer,1,Heart breaking for family of 6 whose van swept away in flood. Parents had Alzheimer's and were holding hands @CNN
alzheimer,1,Cholesterol-fighting drugs statins lower risk of Alzheimer's disease https://t.co/IUtRnEz9R5
alzheimer,1,The Georgia Alzheimer's Disease &amp; Related Dementias State Plan addresses the growing challenge of dementia https://t.co/f1IO3nR6wj
alzheimer,1,@pjhnsn8 @azmoderate Please stop with the Alzheimer's. He is a fucking jackass who reflexively lies and can't keep them all straight.
alzheimer,2,@overtflow Remember I said my dad has Alzheimer's yesterday? My sister gave me this picture today of him and I https://t.co/FDuqKdUa5T
alzheimer,1,How big is your Lifespace? Could it be the deciding factor in Alzheimer's disease? - Alzheimers Support https://t.co/D5Rg2zjsql https://t.co/f3rBLMAvxU
alzheimer,1,Landmark Alzheimer's prevention trial to evaluate third drug https://t.co/cgCATDES6S
alzheimer,1,Lauren Cullen is fundraising for Alzheimer's Society. Donate to Lauren's JustGiving page  https://t.co/T61kjAXNjY
alzheimer,1,Ingredients in most air fresheners have been linked to neurodegenerative diseases like Alzheimer’s.  https://t.co/va8Ja9yKFp  #nontoxic
alzheimer,1,Roche to start new trial of AC Immune drug against Alzheimer's https://t.co/LAOuq71RRy
alzheimer,1,Antibiotic restores cell communication in brain areas damaged by Alzheimer's disease https://t.co/DoceZflAPj
alzheimer,2,Video of Kansas cop tasing 91-yo man with Alzheimer's released https://t.co/ANKwnAGvic https://t.co/REsLCbuJ9f
alzheimer,1,Drink one beverage that reduces your risk of developing Alzheimer’s - https://t.co/nB3V50q7Tk  #FarQuest  #Patented
alzheimer,2,29Aug2016:GeneWilder dies of complications from Alzheimer's while listening to Ella sing Over the Rainbow. He's 83 https://t.co/L36LYjnUx9
alzheimer,1,Why Adult Day Care is Great for #Alzheimer's and #Dementia Patients via @skylarkseniorca https://t.co/usZRdwnhZn
alzheimer,2,I know people whose grandparents died of Alzheimer's so I'm not saying it to be obnoxious or insensitive but Trump has memory issues
alzheimer,2,My friend's husband has just been diagnosed. Help defeat dementia with Alzheimer's Research UK https://t.co/zub2i21rgl via @telegraph
alzheimer,1,Startling news about pain and #Alzheimer’s from a study by VUSN's Todd Monroe &amp; Jinjiao Wang of @VUSM: https://t.co/Y9WLDODwDo
alzheimer,1,Principal components analysis of agitation outcomes in Alzheimer's disease. https://t.co/11ySQxx03H
alzheimer,1,Why We Must Attack Alzheimer's Disease on a Range of Research Fronts https://t.co/GkIufPYYxk
alzheimer,1,Help AKA Sigma Omega fight Alzheimer's on The Longest Day! https://t.co/ETrdSGghRZ
alzheimer,1,derek really wanted to find a cure for Alzheimer's because he didn't want meredith to get it just like her mom did https://t.co/aeSdpzEsRh
alzheimer,2,Damn bruh that Alzheimer's ain't no hoe my grandpa barely remember me.
alzheimer,1,"Education Outreach Coordinator - Alzheimer's Association - Fort Worth, TX https://t.co/wQNT8tEpFN Job Fort Worth"
alzheimer,1,Heterogeneity of neuroanatomical patterns in prodromal Alzheimer’s disease. https://t.co/aCzsrVeBiW
alzheimer,1,"Alzheimer's and Alleviating Symptoms https://t.co/3DiZzNLOd5 #alz,#caregiver"
alzheimer,1,"Systematic development of small molecules to inhibit specific microscopic steps of Aβ42 aggregation in Alzheimer’s…
https://t.co/hGxOT89vNj"
alzheimer,2,"Mexico isn't the same since my grandpa got Alzheimer's, he was the reason I loved coming so much"
alzheimer,1,Help defeat dementia with Alzheimer's Research UK https://t.co/lEYJm7zLHx via  #sharetheorange Each share @telegraph gives £1! Please RT
alzheimer,1,Ginkgo Biloba is a great supplement to take to help prevent Alzheimer's and dementia. It helps improve your memory.
alzheimer,1,Ask Well: Is Dementia the Same as Alzheimer’s Disease? https://t.co/JS0wDLr7ey vía @nytimeswell
alzheimer,1,ALZHEIMER'S TREATMENTS THAT ACTUALLY WORKED IN  SMALL STUDIES!   (BASED ON NE... https://t.co/YIdh7MIEMb via @amazon
alzheimer,1,Alzheimer's patients who take antidepressants are more likely to fall https://t.co/UEAxoM3GqV #braintrauma #headinjury
alzheimer,1,Glaucoma Drug Could be the Cure to Alzheimer’s Disease   @CCP_AlzSoc @AlzCleveland @AlzheimersSTEP https://t.co/M70jZRno1k
alzheimer,1,"Apparently #GOP #NRA ppl think mentally incompetent ppl w/ Alzheimer's should be allowed to buy guns. C'mon people, use some COMMON SENSE! https://t.co/jKBMBOQCqb"
alzheimer,1,Awakening From Alzheimer's: How 9 Maverick Do... by Peggy Sarlin https://t.co/vc37OezK3N via @amazon
alzheimer,1,Sky Apologises For Letting 72-Year-Old Alzheimer's Sufferer Pay £110 A Month For TV https://t.co/qVC4pjmBKt
alzheimer,1,.@ASU researchers enter race for early #Alzheimer's test. https://t.co/dISPsqJ5w6 https://t.co/z5HcCzprXT
alzheimer,1,@@futurism LED Light Therapy Helps The Brain Fight Back Against Alzheimer’s https://t.co/QDMZpRvKUG via @Futurism
alzheimer,1,Flickering lights may illuminate a path to Alzheimer's treatment - LA Times https://t.co/iTr532r9u1
alzheimer,1,Watching #TV for More Than 3 Hours a Day Is Linked to #Alzheimer and Heart https://t.co/I6gsTqxKfb
alzheimer,1,BBC News - Emmerdale dementia episode praised by Alzheimer's Society - https://t.co/LDRDBPJHBH
alzheimer,2,My grandpa has Alzheimer's &amp; he keeps singing songs about wanting to forget
alzheimer,1,"Right now, a spinal fluid test can signal Alzheimer's up to 20 years before clinical onset. It tracks levels of... https://t.co/QnGDt0zHKJ"
alzheimer,1,Eventually all the guys in the expendables will be battling old age in future movies villains like alzheimer's and ed
alzheimer,1,"The Inner World of Alzheimer's, It's Meaning and Purpose https://t.co/v4cuHYm9Yu"
alzheimer,1,Mary Newport – Medium Chain Triglycerides and Ketones: An Alternative Fuel for Alzheimer’s https://t.co/JV81mcR35i
alzheimer,1,Study Details Molecular Roots of #Alzheimer’s: https://t.co/D01PDbisp8
alzheimer,1,Scientists from TIFR - Hyderabad - study Alzheimer's disease progression - in the lab @kvijayraghavan @doctorsoumya https://t.co/MvuhFu6SAK https://t.co/0jUCQXw9UB
alzheimer,1,Study confirms ‘sniff test’ may be useful in diagnosing early Alzheimer’s disease https://t.co/1R3eVYIbG1
alzheimer,1,"Tune into the @HarvardBiz FB page in just a few minutes for @DrDaleBredesen's discussion of The End of Alzheimer's!
https://t.co/A9VN8Pa8Lh"
alzheimer,1,Alzheimer's is just one really long goodbye.
alzheimer,2,"""There are lessons in every loss. Here's what losing my Mom to #Alzheimer's taught me.""  https://t.co/WmuyMlbl7T via @DavidaPride https://t.co/j46lk2uIKM"
alzheimer,1,Infographic: Brain Infection and Alzheimer’s Disease Pathology https://t.co/3L9Sd9ajYw @TheScientistLLC #ScienceTwitter
alzheimer,2,Alzheimer's is a bitch man. I'm sitting next to this beautiful woman and she can't remember who I am 😞 https://t.co/ZvZrF6VXPY
alzheimer,1,Dr. Cooper recommends exercising your mind daily to prevent Alzheimer's. #CrosswordPuzzleDay https://t.co/PG57MW6ndT
alzheimer,0,"@Hoodrich_Pablo I THINK I GOT EARLY ALZHEIMER'S , I ain't even mean to make the pot shook, 🖕around skipped every class but home economics"
alzheimer,1,"Research on Parkinson's, Huntington's, Alzheimer's &amp; other neurodegenerative disorders in this issue: https://t.co/6txDqxbigA"
alzheimer,1,"Your #health, Is #Alzheimer preventable? Find out here: Understanding Alzheimer's Disease https://t.co/CQ2UvB6mQR
https://t.co/ScEJYuO76W"
alzheimer,2,"Son of legendary football coach Frank Broyles aims to offer help, hope to local families dealing with Alzheimer’s https://t.co/r6D26AD6BV"
alzheimer,1,Joy For All Silver Cat With vibra purr and realistic movements for Care companion - Alzheimer's friend https://t.co/QLQmGaGu3l https://t.co/wyA3yLFWQn
alzheimer,1,A characteristic feature of Alzheimer's disease is the presence of so called amyloid plaques in the patient's br... https://t.co/Kdt8pbrtpz
alzheimer,1,Women deteriorate faster then men with Alzheimer's https://t.co/yjwBprBtET via @PBeatingCancer
alzheimer,1,"Alzheimer, Parkinson Disease Likely Not Spread by Transfusion https://t.co/IJnkFIK1sv"
alzheimer,1,Alzheimer's disease victims at six and 10 years old https://t.co/SRtCVgvLSU via @MailOnline
alzheimer,1,"Scientists make breakthrough that could lead to Alzheimer's treatment, and even slow ageing

https://t.co/wRsf4YJSy2"
alzheimer,1,BBC News - Emmerdale dementia episode praised by Alzheimer's Society https://t.co/P5Yih9Hc4u
alzheimer,1,The Alzheimer’s Association Invites Harlem Residents To Join The Fight To End Alzheimer’s https://t.co/V8bQxIdEUw
alzheimer,1,Marijuana Compound Removes Toxic Alzheimer's Protein From The Brain https://t.co/DYU7dQfpvV
alzheimer,2,"""Alzheimer’s is often called a cruel disease, but Judy Meagher was able to find a charming side."" https://t.co/uv7SdPsLS3"
alzheimer,2,"Well that was one of the WORST Christmases EVER! FYI, if a family member suffers from Alzheimer's Disease, DO NOT let Them drink Alcohol!"
alzheimer,1,"David's research at Penn
A 'sniff test' could be useful in diagnosing Alzheimer's disease https://t.co/SgAEn8b5GH # via @HuffPostUKTech"
alzheimer,2,"Evidence growing that @RealDonaldTrump has 1st stages of Alzheimer's (hereditary).
Dad had it at 60. #Trump is 70.

https://t.co/G6nHtzX3Rt"
alzheimer,1,"If #Alzheimer's disease affects you or someone you know, please read this study.  A family history of Alzheimer's ca…https://t.co/al9KlNCdkx"
alzheimer,2,Legendary defense attorney Ron Meshbesher struggles with Alzheimer's disease https://t.co/0w7dB2P5PD
alzheimer,1,"Top story: Alzheimer's Assoc. on Twitter: ""Do what you love to fight Alzheimer’… https://t.co/wg6jytF211, see more https://t.co/jIP402qjrr"
alzheimer,1,Alzheimer's disease: The most important stories and scientific advances of the year - International Business T.. https://t.co/mFTqvsAnBq
alzheimer,1,SHE DAILY | Inside the AI healthcare revolution: meeting the robots that can detect Alzheimer’s and depression https://t.co/M4GCfsx3NV
alzheimer,1,"@TuckerCarlson 
If King of the World I would take money from NASA and allocate to find a cure for Cancer and Alzheimer's."
alzheimer,1,"Their brains had signs of Alzheimer's, but their minds were still nimble https://t.co/CmVqQTrzWj via @sxbegle"
alzheimer,1,Senior:Researchers find potential groundbreaking Alzheimer's drug https://t.co/E2oFeEoDSh #health https://t.co/JQt3tL4Udj
alzheimer,2,Minneapolis cops taser an unarmed 91 year old Alzheimer's patient in the back because he wouldn't obey their... https://t.co/WfsFG6AcGq
alzheimer,1,Genetics put some older women at higher risk than men for Alzheimer's - USC News https://t.co/gv07PeuqRx
alzheimer,1,Unraveling Alzheimer’s: New Study Documents How Brain Cells Go Bad https://t.co/DhGmXDzZuu
alzheimer,1,Learn. Educate. Share. That’s what Alzheimer’s Learning℠ Day is all about. #TakeThePledge to participate: https://t.co/lc2XxE8gKJ
alzheimer,1,Music program helping improve lives of Alzheimer's patients https://t.co/9Zge88ICO0
alzheimer,1,Had bogus nightmares about having  Alzheimer's and reading that tacos are the only way to stave off the disease
alzheimer,1,"Unitl there's a cure for Alzheimer's, advisors must have BETTER discussions about Healthcare In Retirement and LTC:  https://t.co/WsHdrgRx6X https://t.co/8Bwb2qksR0"
alzheimer,1,#science https://t.co/5R2WO943Bu Alzheimer's breakthrough: New drugs restore memory loss and prolong life in mice
alzheimer,1,New Insight into How Alzheimer's Disease Begins https://t.co/JlFTi6oxMH #Dentistry
alzheimer,1,solanezumab failed a study for treating  Alzheimer’s disease
alzheimer,2,"my papaw has alzheimer's &amp; he's obsessed with puzzles. for about 20 minutes he was just showing me all his puzzles, he's so proud of them 😭"
alzheimer,1,Sundowning can be difficult for the family as well as the person with Alzheimer's-- https://t.co/vl3yI0czM5 https://t.co/cctYoYpnlr
alzheimer,1,#OCTRI's own Jodi Lapidus and Jack Wiedrick in the @OHSUBiostats core played a key role in this important #Alzheimer research. https://t.co/1emyfIAmjO
